RangConseil,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne,Unnamed: 0
19,aves_aa_4R_1488_0020,1488,conseiller_des_boulangers,Hans Waldener,johanns,waldener,,,,echevinat,corporation_des_boulangers,,215,1,21,20.0
20,aves_aa_4R_1488_0021,1488,conseiller_des_pelletiers,Arbgast Burnherre,arbogast,burnherr,,,,echevinat,corporation_des_pelletiers,,215,1,22,21.0
21,aves_aa_4R_1488_0022,1488,conseiller_des_tonneliers,Florentz Müge,florentz,müge,,,,echevinat,corporation_des_tonneliers,,215,1,23,22.0
22,aves_aa_4R_1488_0023,1488,conseiller_des_tanneurs,Oberlin von Bùre,oberlin,"büre, von",,,,echevinat,corporation_des_tanneurs,,215,1,24,23.0
23,aves_aa_4R_1488_0024,1488,conseiller_des_gourmets_et_courtiers,Conrat Hungerstein,konrat,hungerstein,,,,echevinat,corporation_des_gourmets_et_courtiers,,215,1,25,24.0
24,aves_aa_4R_1488_0025,1488,conseiller_des_tailleurs,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tailleurs,,215,1,26,25.0
25,aves_aa_4R_1488_0026,1488,conseiller_des_forgerons,Rülin von Truhtersheim,ruhlemann,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,215,1,28,26.0
26,aves_aa_4R_1488_0027,1488,conseiller_des_cordonniers,Hans Burckart,johanns,burkhart,,,,echevinat,corporation_des_cordonniers,,215,1,29,27.0
27,aves_aa_4R_1488_0028,1488,conseiller_des_pêcheurs,"Diebolt Volck, ertranck secunda post                            petri et                         pauli",diebolt,volk,,,,echevinat,corporation_des_pêcheurs,,215,1,30,28.0
28,aves_aa_4R_1488_0029,1488,conseiller_des_charrons,Marx Rebestock,marx,rebestock,,,,echevinat,corporation_des_charrons,,215,1,32,29.0
29,aves_aa_4R_1488_0030,1488,conseiller_des_jardiniers,Andres Trense,andres,trense,,,,echevinat,corporation_des_jardiniers,,215,1,34,30.0
30,aves_aa_4R_1488_0031,1488,conseiller_des_maçons,Blesin Friderich,blesin,friedrich,,,,echevinat,corporation_des_maçons,,215,1,35,31.0
4,aves_aa_4R_1489_0005,1489,ammeister,her Matern Trachenfelß der                      ammeister,mattern,trachenfeils,,,"['her', 'ammeister']",echevinat,,,215,2,5,5.0
11,aves_aa_4R_1489_0012,1489,conseiller_des_bateliers,Götz von Hohemburg,götze,"hohenburg, von",,,,echevinat,corporation_des_bateliers,,215,2,12,12.0
12,aves_aa_4R_1489_0013,1489,conseiller_des_marchands,Andres Hapmacher,andres,happmacher,,,,echevinat,corporation_des_marchands,,215,2,13,13.0
13,aves_aa_4R_1489_0014,1489,conseiller_des_bouchers,her Marx Kerling altammeister,marx,kerling,,,"['her', 'altammeister']",echevinat,corporation_des_bouchers,,215,2,14,14.0
14,aves_aa_4R_1489_0015,1489,conseiller_des_cabaretiers,her Claus Bömgarter altammeister,claus,baumgarter,,,"['her', 'altammeister']",echevinat,corporation_des_cabaretiers,,215,2,15,15.0
15,aves_aa_4R_1489_0016,1489,conseiller_des_drapiers,Hans von Brümat,johanns,"brümath, von",,,,echevinat,corporation_des_drapiers,,215,2,16,16.0
16,aves_aa_4R_1489_0017,1489,conseiller_des_marchands_de_grains,Florentz Rummeler,florentz,rummeler,,,,echevinat,corporation_des_marchands_de_grains,,215,2,17,17.0
17,aves_aa_4R_1489_0018,1489,conseiller_des_sauniers,Lienhart Trachenfels,lienhart,trachenfeils,,,,echevinat,corporation_des_sauniers,,215,2,18,18.0
18,aves_aa_4R_1489_0019,1489,conseiller_des_orfevres,Ülrich Sebott,ulrich,seebott,,,,echevinat,corporation_des_orfevres,,215,2,19,19.0
19,aves_aa_4R_1489_0020,1489,conseiller_des_boulangers,Hans Waldener,johanns,waldener,,,,echevinat,corporation_des_boulangers,,215,2,21,20.0
20,aves_aa_4R_1489_0021,1489,conseiller_des_pelletiers,Matern Pfùtzer,mattern,pfutzer,,,,echevinat,corporation_des_pelletiers,,215,2,22,21.0
21,aves_aa_4R_1489_0022,1489,conseiller_des_tonneliers,Florentz Müge,florentz,müge,,,,echevinat,corporation_des_tonneliers,,215,2,23,22.0
22,aves_aa_4R_1489_0023,1489,conseiller_des_tanneurs,Hans Mißbach,johanns,missbach,,,,echevinat,corporation_des_tanneurs,,215,2,24,23.0
23,aves_aa_4R_1489_0024,1489,conseiller_des_gourmets_et_courtiers,Cünrat Hungerstein,konrat,hungerstein,,,,echevinat,corporation_des_gourmets_et_courtiers,,215,2,26,24.0
24,aves_aa_4R_1489_0025,1489,conseiller_des_tailleurs,Michel Dietrich,michel,dietrich,,,,echevinat,corporation_des_tailleurs,,215,2,27,25.0
25,aves_aa_4R_1489_0026,1489,conseiller_des_forgerons,Rülin von Druhtersheim,ruhlemann,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,215,2,28,26.0
26,aves_aa_4R_1489_0027,1489,conseiller_des_cordonniers,Hans Burckart,johanns,burkhart,,,,echevinat,corporation_des_cordonniers,,215,2,29,27.0
27,aves_aa_4R_1489_0028,1489,conseiller_des_pêcheurs,Claus Ulrich,claus,ulrich,,,,echevinat,corporation_des_pêcheurs,,215,2,30,28.0
28,aves_aa_4R_1489_0029,1489,conseiller_des_charrons,Peter Krebs,peter,krebs,,,,echevinat,corporation_des_charrons,,215,2,32,29.0
29,aves_aa_4R_1489_0030,1489,conseiller_des_jardiniers,Andres Trense,andres,trense,,,,echevinat,corporation_des_jardiniers,,215,2,33,30.0
30,aves_aa_4R_1489_0031,1489,conseiller_des_maçons,Veltin Mynner,veltin,minner,,,,echevinat,corporation_des_maçons,,215,2,34,31.0
4,aves_aa_4R_1490_0005,1490,ammeister,her Claus Bömgarter der                      ammeister,claus,baumgarter,,,"['her', 'ammeister']",echevinat,,,216,1,5,5.0
11,aves_aa_4R_1490_0012,1490,conseiller_des_bateliers,Hans Berlin,johanns,berlin,,,,echevinat,corporation_des_bateliers,,216,1,12,12.0
12,aves_aa_4R_1490_0013,1490,conseiller_des_marchands,Andres Hapmacher,andres,happmacher,,,,echevinat,corporation_des_marchands,,216,1,13,13.0
13,aves_aa_4R_1490_0014,1490,conseiller_des_bouchers,Behtolt Offemburg,bechtolt,offenburg,,,,echevinat,corporation_des_bouchers,,216,1,14,14.0
14,aves_aa_4R_1490_0015,1490,conseiller_des_cabaretiers,Jacob Gerbott,jacob,gerbot,,,,echevinat,corporation_des_cabaretiers,,216,1,15,15.0
15,aves_aa_4R_1490_0016,1490,conseiller_des_drapiers,Hans von Brümat,johanns,"brümath, von",,,,echevinat,corporation_des_drapiers,,216,1,16,16.0
16,aves_aa_4R_1490_0017,1490,conseiller_des_marchands_de_grains,Florentz Rummeler,florentz,rummeler,,,,echevinat,corporation_des_marchands_de_grains,,216,1,17,17.0
17,aves_aa_4R_1490_0018,1490,conseiller_des_sauniers,Andres Trachenfelß,andres,trachenfeils,,,,echevinat,corporation_des_sauniers,,216,1,18,18.0
18,aves_aa_4R_1490_0019,1490,conseiller_des_orfevres,Ülrich Sebott,ulrich,seebott,,,,echevinat,corporation_des_orfevres,,216,1,19,19.0
19,aves_aa_4R_1490_0020,1490,conseiller_des_boulangers,Diebolt Otteman,diebolt,ottemann,,,,echevinat,corporation_des_boulangers,,216,1,21,20.0
20,aves_aa_4R_1490_0021,1490,conseiller_des_pelletiers,Matern Pfùtzer,mattern,pfutzer,,,,echevinat,corporation_des_pelletiers,,216,1,22,21.0
21,aves_aa_4R_1490_0022,1490,conseiller_des_tonneliers,her Jacob Ammelung altammeister,jacob,ammelung,,,"['her', 'altammeister']",echevinat,corporation_des_tonneliers,,216,1,23,22.0
22,aves_aa_4R_1490_0023,1490,conseiller_des_tanneurs,Hans Misbach,johanns,missbach,,,,echevinat,corporation_des_tanneurs,,216,1,24,23.0
23,aves_aa_4R_1490_0024,1490,conseiller_des_gourmets_et_courtiers,Hans Hanneman,johanns,hannemann,,,,echevinat,corporation_des_gourmets_et_courtiers,,216,1,25,24.0
24,aves_aa_4R_1490_0025,1490,conseiller_des_tailleurs,Michel Dietrich,michel,dietrich,,,,echevinat,corporation_des_tailleurs,,216,1,26,25.0
25,aves_aa_4R_1490_0026,1490,conseiller_des_forgerons,Hans von Druhtersheim,johanns,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,216,1,27,26.0
26,aves_aa_4R_1490_0027,1490,conseiller_des_cordonniers,Hans Heinrich,johanns,heinrich,,,,echevinat,corporation_des_cordonniers,,216,1,28,27.0
27,aves_aa_4R_1490_0028,1490,conseiller_des_pêcheurs,Claus Ulrich,claus,ulrich,,,,echevinat,corporation_des_pêcheurs,,216,1,29,28.0
28,aves_aa_4R_1490_0029,1490,conseiller_des_charrons,Peter Krebs,peter,krebs,,,,echevinat,corporation_des_charrons,,216,1,31,29.0
29,aves_aa_4R_1490_0030,1490,conseiller_des_jardiniers,Hans Bilger,johanns,bilger,,,,echevinat,corporation_des_jardiniers,,216,1,32,30.0
30,aves_aa_4R_1490_0031,1490,conseiller_des_maçons,Gangolff von Morsmùnster,gangolff,"morsmünster, von",,,,echevinat,corporation_des_maçons,,216,1,33,31.0
4,aves_aa_4R_1491_0005,1491,ammeister,her Andres Hapmacher der                      ammeister,andres,happmacher,,,"['her', 'ammeister']",echevinat,,,216,2,5,5.0
11,aves_aa_4R_1491_0012,1491,conseiller_des_bateliers,Hans Berlin,johanns,berlin,,,,echevinat,corporation_des_bateliers,,216,2,12,12.0
12,aves_aa_4R_1491_0013,1491,conseiller_des_marchands,Heinrich Ingolt,heinrich,ingolt,,,,echevinat,corporation_des_marchands,,216,2,13,13.0
13,aves_aa_4R_1491_0014,1491,conseiller_des_bouchers,Behtolt Offemburg,bechtolt,offenburg,,,,echevinat,corporation_des_bouchers,,216,2,14,14.0
14,aves_aa_4R_1491_0015,1491,conseiller_des_cabaretiers,Conrat Armbroster,konrat,armbruster,,,,echevinat,corporation_des_cabaretiers,,216,2,15,15.0
15,aves_aa_4R_1491_0016,1491,conseiller_des_drapiers,Jörge von Hohemburg,jerge,"hohenburg, von",,,,echevinat,corporation_des_drapiers,,216,2,16,16.0
16,aves_aa_4R_1491_0017,1491,conseiller_des_marchands_de_grains,Claus Jörger,claus,jerger,,,,echevinat,corporation_des_marchands_de_grains,,216,2,17,17.0
17,aves_aa_4R_1491_0018,1491,conseiller_des_sauniers,Andres Trachenfelß,andres,trachenfeils,,,,echevinat,corporation_des_sauniers,,216,2,18,18.0
18,aves_aa_4R_1491_0019,1491,conseiller_des_orfevres,Steffan Rotschilt,stefan,rotschilt,,,,echevinat,corporation_des_orfevres,,216,2,20,19.0
19,aves_aa_4R_1491_0020,1491,conseiller_des_boulangers,Diebolt Ottemman,diebolt,ottemann,,,,echevinat,corporation_des_boulangers,,216,2,21,20.0
20,aves_aa_4R_1491_0021,1491,conseiller_des_pelletiers,Heinrich Schott,heinrich,schott,,,,echevinat,corporation_des_pelletiers,,216,2,22,21.0
21,aves_aa_4R_1491_0022,1491,conseiller_des_tonneliers,her Jacob Ammelung altammeister,jacob,ammelung,,,"['her', 'altammeister']",echevinat,corporation_des_tonneliers,,216,2,23,22.0
22,aves_aa_4R_1491_0023,1491,conseiller_des_tanneurs,Claus Krügk,claus,krug,,,,echevinat,corporation_des_tanneurs,,216,2,24,23.0
23,aves_aa_4R_1491_0024,1491,conseiller_des_gourmets_et_courtiers,Lecius Meiger,lexius,meiger,,,,echevinat,corporation_des_gourmets_et_courtiers,,216,2,25,24.0
24,aves_aa_4R_1491_0025,1491,conseiller_des_tailleurs,Matheus Esselinger,matheus,esslinger,,,,echevinat,corporation_des_tailleurs,,216,2,26,25.0
25,aves_aa_4R_1491_0026,1491,conseiller_des_forgerons,Hans von Druhtersheim,johanns,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,216,2,27,26.0
26,aves_aa_4R_1491_0027,1491,conseiller_des_cordonniers,Hans Heinrich,johanns,heinrich,,,,echevinat,corporation_des_cordonniers,,216,2,28,27.0
27,aves_aa_4R_1491_0028,1491,conseiller_des_pêcheurs,Jörge Ebel,jerge,ebel,,,,echevinat,corporation_des_pêcheurs,,216,2,29,28.0
28,aves_aa_4R_1491_0029,1491,conseiller_des_charrons,Conrat von Wangen,konrat,"wangen, von",,,,echevinat,corporation_des_charrons,,216,2,31,29.0
29,aves_aa_4R_1491_0030,1491,conseiller_des_jardiniers,Hans Bilger,johanns,bilger,,,,echevinat,corporation_des_jardiniers,,216,2,32,30.0
30,aves_aa_4R_1491_0031,1491,conseiller_des_maçons,Gangolff von Morßmùnster,gangolff,"morsmünster, von",,,,echevinat,corporation_des_maçons,,216,2,33,31.0
4,aves_aa_4R_1492_0005,1492,ammeister,her Marx Kerling der ammeister,marx,kerling,,,"['her', 'ammeister']",echevinat,,,217,1,5,5.0
11,aves_aa_4R_1492_0012,1492,conseiller_des_bateliers,Peter Museler,peter,müseler,,,,echevinat,corporation_des_bateliers,,217,1,12,12.0
12,aves_aa_4R_1492_0013,1492,conseiller_des_marchands,Heinrich Ingolt,heinrich,ingolt,,,,echevinat,corporation_des_marchands,,217,1,13,13.0
13,aves_aa_4R_1492_0014,1492,conseiller_des_bouchers,Jacob Wysebach,jacob,wisebach,,,,echevinat,corporation_des_bouchers,,217,1,14,14.0
14,aves_aa_4R_1492_0015,1492,conseiller_des_cabaretiers,Jacob Wurm,jacob,wurm,,,,echevinat,corporation_des_cabaretiers,,217,1,15,15.0
15,aves_aa_4R_1492_0016,1492,conseiller_des_drapiers,Jörge Hohemburg,jerge,hohenburg,,,,echevinat,corporation_des_drapiers,,217,1,16,16.0
16,aves_aa_4R_1492_0017,1492,conseiller_des_marchands_de_grains,Claus Jörger,claus,jerger,,,,echevinat,corporation_des_marchands_de_grains,,217,1,17,17.0
17,aves_aa_4R_1492_0018,1492,conseiller_des_sauniers,Lienhart Trachenfelß,lienhart,trachenfeils,,,,echevinat,corporation_des_sauniers,,217,1,18,18.0
18,aves_aa_4R_1492_0019,1492,conseiller_des_orfevres,Steffan Rotschilt,stefan,rotschilt,,,,echevinat,corporation_des_orfevres,,217,1,19,19.0
19,aves_aa_4R_1492_0020,1492,conseiller_des_boulangers,Lienhart Wolff,lienhart,wolff,,,,echevinat,corporation_des_boulangers,,217,1,21,20.0
20,aves_aa_4R_1492_0021,1492,conseiller_des_pelletiers,Heinrich Schott,heinrich,schott,,,,echevinat,corporation_des_pelletiers,,217,1,22,21.0
21,aves_aa_4R_1492_0022,1492,conseiller_des_tonneliers,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tonneliers,,217,1,23,22.0
22,aves_aa_4R_1492_0023,1492,conseiller_des_tanneurs,Claus Krügk,claus,krug,,,,echevinat,corporation_des_tanneurs,,217,1,24,23.0
23,aves_aa_4R_1492_0024,1492,conseiller_des_gourmets_et_courtiers,Conrat Storck,konrat,storck,,,,echevinat,corporation_des_gourmets_et_courtiers,,217,1,25,24.0
24,aves_aa_4R_1492_0025,1492,conseiller_des_tailleurs,Matheus Esselinger,matheus,esslinger,,,,echevinat,corporation_des_tailleurs,,217,1,26,25.0
25,aves_aa_4R_1492_0026,1492,conseiller_des_forgerons,Jost von Friburg,jost,"freiburg, von",,,,echevinat,corporation_des_forgerons,,217,1,27,26.0
26,aves_aa_4R_1492_0027,1492,conseiller_des_cordonniers,Martin Win und Brot,martin,,wein-und-brot,,,echevinat,corporation_des_cordonniers,,217,1,28,27.0
27,aves_aa_4R_1492_0028,1492,conseiller_des_pêcheurs,Jörge Ebel,jerge,ebel,,,,echevinat,corporation_des_pêcheurs,,217,1,29,28.0
28,aves_aa_4R_1492_0029,1492,conseiller_des_charrons,Conrat von Wangen,konrat,"wangen, von",,,,echevinat,corporation_des_charrons,,217,1,30,29.0
29,aves_aa_4R_1492_0030,1492,conseiller_des_jardiniers,Cüne Grymmel,kühne,grimmel,,,,echevinat,corporation_des_jardiniers,,217,1,32,30.0
30,aves_aa_4R_1492_0031,1492,conseiller_des_maçons,Peter Heỳl,peter,heil,,,,echevinat,corporation_des_maçons,,217,1,33,31.0
4,aves_aa_4R_1493_0005,1493,ammeister,her Jacob Amlung der ammeister,jacob,ammelung,,,"['her', 'ammeister']",echevinat,,,217,2,5,5.0
11,aves_aa_4R_1493_0012,1493,conseiller_des_bateliers,Peter Museler,peter,müseler,,,,echevinat,corporation_des_bateliers,,217,2,12,12.0
12,aves_aa_4R_1493_0013,1493,conseiller_des_marchands,Hans Wilhelm von Rotwil,johanns,"rottweil, von",,,,echevinat,corporation_des_marchands,,217,2,13,13.0
13,aves_aa_4R_1493_0014,1493,conseiller_des_bouchers,Jacob Wysebach,jacob,wisebach,,,,echevinat,corporation_des_bouchers,,217,2,14,14.0
14,aves_aa_4R_1493_0015,1493,conseiller_des_cabaretiers,Jacob Gerbott,jacob,gerbot,,,,echevinat,corporation_des_cabaretiers,,217,2,15,15.0
15,aves_aa_4R_1493_0016,1493,conseiller_des_drapiers,Abreht Armbroster,obrecht,armbruster,,,,echevinat,corporation_des_drapiers,,217,2,16,16.0
16,aves_aa_4R_1493_0017,1493,conseiller_des_marchands_de_grains,Florentz Rummeler,florentz,rummeler,,,,echevinat,corporation_des_marchands_de_grains,,217,2,17,17.0
17,aves_aa_4R_1493_0018,1493,conseiller_des_sauniers,Hans von Hochstett,johanns,"hochstett, von",,,,echevinat,corporation_des_sauniers,,217,2,18,18.0
18,aves_aa_4R_1493_0019,1493,conseiller_des_orfevres,Conrat Lowe,konrat,löwe,,,,echevinat,corporation_des_orfevres,,217,2,19,19.0
19,aves_aa_4R_1493_0020,1493,conseiller_des_boulangers,Lienhart Wolff,lienhart,wolff,,,,echevinat,corporation_des_boulangers,,217,2,20,20.0
20,aves_aa_4R_1493_0021,1493,conseiller_des_pelletiers,Matern Pfùtzer,mattern,pfutzer,,,,echevinat,corporation_des_pelletiers,,217,2,21,21.0
21,aves_aa_4R_1493_0022,1493,conseiller_des_tonneliers,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tonneliers,,217,2,22,22.0
22,aves_aa_4R_1493_0023,1493,conseiller_des_tanneurs,Hans Vendenheim,johanns,vendenheim,,,,echevinat,corporation_des_tanneurs,,217,2,23,23.0
23,aves_aa_4R_1493_0024,1493,conseiller_des_gourmets_et_courtiers,Conrat Storck,konrat,storck,,,,echevinat,corporation_des_gourmets_et_courtiers,,217,2,24,24.0
24,aves_aa_4R_1493_0025,1493,conseiller_des_tailleurs,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tailleurs,,217,2,25,25.0
25,aves_aa_4R_1493_0026,1493,conseiller_des_forgerons,Jost von Friburg,jost,"freiburg, von",,,,echevinat,corporation_des_forgerons,,217,2,26,26.0
26,aves_aa_4R_1493_0027,1493,conseiller_des_cordonniers,Martin Win und Brot,martin,,wein-und-brot,,,echevinat,corporation_des_cordonniers,,217,2,27,27.0
27,aves_aa_4R_1493_0028,1493,conseiller_des_pêcheurs,Hans Rùser,johanns,russer,,,,echevinat,corporation_des_pêcheurs,,217,2,28,28.0
28,aves_aa_4R_1493_0029,1493,conseiller_des_charrons,Symont Strùbel,symont,strubel,,,,echevinat,corporation_des_charrons,,217,2,29,29.0
29,aves_aa_4R_1493_0030,1493,conseiller_des_jardiniers,Cüne Grymmel,kühne,grimmel,,,,echevinat,corporation_des_jardiniers,,217,2,30,30.0
30,aves_aa_4R_1493_0031,1493,conseiller_des_maçons,Peter Heỳl,peter,heil,,,,echevinat,corporation_des_maçons,,217,2,31,31.0
4,aves_aa_4R_1494_0005,1494,ammeister,Götze von Hohembrug der                         ammeister,götze,"hohenburg, von",,,['ammeister'],echevinat,,,218,1,5,5.0
11,aves_aa_4R_1494_0012,1494,conseiller_des_bateliers,Blesin Dolde,blesin,dolde,,,,echevinat,corporation_des_bateliers,,218,1,12,12.0
12,aves_aa_4R_1494_0013,1494,conseiller_des_marchands,Hanswilhelm von Rotwil,johanns-wilhelm,"rottweil, von",,,,echevinat,corporation_des_marchands,,218,1,13,13.0
13,aves_aa_4R_1494_0014,1494,conseiller_des_bouchers,Behtolt Offemburg,bechtolt,offenburg,,,,echevinat,corporation_des_bouchers,,218,1,14,14.0
14,aves_aa_4R_1494_0015,1494,conseiller_des_cabaretiers,Jacob Gerbott,jacob,gerbot,,,,echevinat,corporation_des_cabaretiers,,218,1,15,15.0
15,aves_aa_4R_1494_0016,1494,conseiller_des_drapiers,Obreht Armbroster,obrecht,armbruster,,,,echevinat,corporation_des_drapiers,,218,1,16,16.0
16,aves_aa_4R_1494_0017,1494,conseiller_des_marchands_de_grains,Florentz Rummeler,florentz,rummeler,,,,echevinat,corporation_des_marchands_de_grains,,218,1,17,17.0
17,aves_aa_4R_1494_0018,1494,conseiller_des_sauniers,Andres Trachenfelß,andres,trachenfeils,,,,echevinat,corporation_des_sauniers,,218,1,18,18.0
18,aves_aa_4R_1494_0019,1494,conseiller_des_orfevres,Conrat Lowe,konrat,löwe,,,,echevinat,corporation_des_orfevres,,218,1,20,19.0
19,aves_aa_4R_1494_0020,1494,conseiller_des_boulangers,Hans Waldener,johanns,waldener,,,,echevinat,corporation_des_boulangers,,218,1,21,20.0
20,aves_aa_4R_1494_0021,1494,conseiller_des_pelletiers,Matern Pfùtzer,mattern,pfutzer,,,,echevinat,corporation_des_pelletiers,,218,1,22,21.0
21,aves_aa_4R_1494_0022,1494,conseiller_des_tonneliers,Hans Conrat,johanns,konrat,,,,echevinat,corporation_des_tonneliers,,218,1,23,22.0
22,aves_aa_4R_1494_0023,1494,conseiller_des_tanneurs,Hans Vendenheim,johanns,vendenheim,,,,echevinat,corporation_des_tanneurs,,218,1,24,23.0
23,aves_aa_4R_1494_0024,1494,conseiller_des_gourmets_et_courtiers,Hans Stösser,johanns,stösser,,,,echevinat,corporation_des_gourmets_et_courtiers,,218,1,26,24.0
24,aves_aa_4R_1494_0025,1494,conseiller_des_tailleurs,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tailleurs,,218,1,27,25.0
25,aves_aa_4R_1494_0026,1494,conseiller_des_forgerons,Hans von Druhtersheim,johanns,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,218,1,28,26.0
26,aves_aa_4R_1494_0027,1494,conseiller_des_cordonniers,Jost Merckel,jost,merckel,,,,echevinat,corporation_des_cordonniers,,218,1,29,27.0
27,aves_aa_4R_1494_0028,1494,conseiller_des_pêcheurs,Hans Rùser,johanns,russer,,,,echevinat,corporation_des_pêcheurs,,218,1,30,28.0
28,aves_aa_4R_1494_0029,1494,conseiller_des_charrons,Symont Strùbel,symont,strubel,,,,echevinat,corporation_des_charrons,,218,1,32,29.0
29,aves_aa_4R_1494_0030,1494,conseiller_des_jardiniers,Claus Wolff,claus,wolff,,,,echevinat,corporation_des_jardiniers,,218,1,33,30.0
30,aves_aa_4R_1494_0031,1494,conseiller_des_maçons,Claus Lötschel,claus,lötschel,,,,echevinat,corporation_des_maçons,,218,1,34,31.0
4,aves_aa_4R_1495_0005,1495,ammeister,Claus Weydelich der                      ammeister,claus,weidlich,,,['ammeister'],echevinat,,,218,2,5,5.0
11,aves_aa_4R_1495_0012,1495,conseiller_des_bateliers,Blesin Dolde,blesin,dolde,,,,echevinat,corporation_des_bateliers,,218,2,12,12.0
12,aves_aa_4R_1495_0013,1495,conseiller_des_marchands,Hans Ingolt,johanns,ingolt,,,,echevinat,corporation_des_marchands,,218,2,13,13.0
13,aves_aa_4R_1495_0014,1495,conseiller_des_bouchers,Behtolt Offemburg,bechtolt,offenburg,,,,echevinat,corporation_des_bouchers,,218,2,14,14.0
14,aves_aa_4R_1495_0015,1495,conseiller_des_cabaretiers,Claus Werlin,claus,wernlin,,,,echevinat,corporation_des_cabaretiers,,218,2,15,15.0
